,IDs,Canonical_Smiles,component1,component2,SMILES,QED,Synth,Fsp3,mpIC50_value,std,norma,normal_desviation,HBA,LogP,TPSA,MW,HBD,RB,size_point_HBA,size_point_LogP,size_point_TPSA,size_point_MW,size_point_HBD,size_point_RB,mpIC50,PC1 contribution,PC2 contribution
192,ID193,COC1C(CCC(=O)O)CC(=O)N1OCC1OCCC(c2ccccc2)S1,-0.6705005168914795,0.1852138191461563,COC1C(CCC(=O)O)CC(=O)N1OCC1OCCC(c2ccccc2)S1,0.724,4.481,0.579,0.1402614338028531,,,10.0,6,2.824700000000001,85.30000000000001,395.47700000000015,1,8,12.640043550948826,12.252338208956328,11.131753289722646,13.34324483843218,11.865581297297972,11.865581297297972,0.1402614338028531,0.00423113,0.0004987129
193,ID194,COC1C(CCC(=O)O)CC(=O)N1OCC1SCC(c2ccccc2)S1,-0.3508716821670532,0.4674535393714905,COC1C(CCC(=O)O)CC(=O)N1OCC1SCC(c2ccccc2)S1,0.722,4.561,0.556,0.14146280243036088,,,10.0,6,3.151200000000002,76.07000000000001,397.5180000000001,1,8,12.640043550948826,12.697492602959473,9.986611069744132,13.487925255167832,11.865581297297972,11.865581297297972,0.14146280243036088,0.0011586567,0.003176733
194,ID195,COC1C(CCC(=O)O)CC(=O)N1OCC1COC(c2ccccc2)S1,-0.3951696455478668,0.40803176164627075,COC1C(CCC(=O)O)CC(=O)N1OCC1COC(c2ccccc2)S1,0.74,4.549,0.556,0.13076828026902382,,,10.0,6,2.4346000000000005,85.30000000000001,381.45000000000005,1,8,12.640043550948826,11.697867619559204,11.131753289722646,12.298725794946375,11.865581297297972,11.865581297297972,0.13076828026902382,0.0014696884,0.0024204254
195,ID196,COC1C(CCC(=O)O)CC(=O)N1OCC1CCOC(c2ccccc2)S1,-0.588850736618042,0.12469890713691711,COC1C(CCC(=O)O)CC(=O)N1OCC1CCOC(c2ccccc2)S1,0.724,4.529,0.579,0.1402614338028531,,,10.0,6,2.824700000000001,85.30000000000001,395.4770000000001,1,8,12.640043550948826,12.252338208956328,11.131753289722646,13.343244838432174,11.865581297297972,11.865581297297972,0.1402614338028531,0.003263387,0.00022606278
196,ID197,COC1C(CCC(=O)O)CC(=O)N1OCC1CSC(c2ccccc2)S1,-0.3854712247848511,0.4166819453239441,COC1C(CCC(=O)O)CC(=O)N1OCC1CSC(c2ccccc2)S1,0.722,4.454,0.556,0.14146280243036088,,,10.0,6,3.151200000000002,76.07000000000001,397.51800000000003,1,8,12.640043550948826,12.697492602959473,9.986611069744132,13.487925255167827,11.865581297297972,11.865581297297972,0.14146280243036088,0.0013984342,0.0025241382
197,ID198,COC1C(CCC(=O)O)CC(=O)N1OCC1CCSC(c2ccccc2)S1,-0.35293909907341003,0.1355479210615158,COC1C(CCC(=O)O)CC(=O)N1OCC1CCSC(c2ccccc2)S1,0.701,4.44,0.579,0.15428198203334137,,,10.0,6,3.5413000000000032,76.07000000000001,411.5450000000001,1,8,12.640043550948826,13.20857603976047,9.986611069744132,14.43769028168005,11.865581297297972,11.865581297297972,0.15428198203334137,0.0011723511,0.0002671096
198,ID199,COC1C(CCC(=O)O)CC(=O)N1OCC1CCCSC(c2ccccc2)S1,-0.33117595314979553,0.13482092320919037,COC1C(CCC(=O)O)CC(=O)N1OCC1CCCSC(c2ccccc2)S1,0.676,4.448,0.6,0.17005330405836402,,,10.0,6,3.9314000000000036,76.07000000000001,425.5720000000001,1,8,12.640043550948826,13.698778582706566,9.986611069744132,15.317766166719338,11.865581297297972,11.865581297297972,0.17005330405836402,0.0010322281,0.00026425204
199,ID200,COC1C(CCC(=O)[O-])CC(=O)N1OCC1CCC[N+]C(c2ccccc2)S1,-0.2256532907485962,0.09976046532392502,COC1C(CCC(=O)[O-])CC(=O)N1OCC1CCC[N+]C(c2ccccc2)S1,0.649,5.347,0.6,0.18775530319963077,,,10.0,6,1.4679000000000002,93.0,406.5040000000001,0,8,12.640043550948826,10.202144116226675,12.009971394239873,14.104952567151514,7.0,11.865581297297972,0.18775530319963077,0.0004792272,0.00014468406
200,ID201,COC1C(CCC(=O)O)CC(=O)N1OCC1NC(c2ccccc2)CS1,-0.30085721611976624,0.2946987748146057,COC1C(CCC(=O)O)CC(=O)N1OCC1NC(c2ccccc2)CS1,0.713,4.475,0.556,0.14691047014813446,,,10.0,6,2.0075999999999996,88.10000000000001,380.4660000000001,2,8,12.640043550948826,11.06005510618784,11.458589950287818,12.221923534679544,15.317766166719343,11.865581297297972,0.14691047014813446,0.0008518811,0.0012625845
201,ID202,COC1C(CCC(=O)O)CC(=O)N1OCC1CC(c2ccccc2)OCS1,-0.5004956722259521,0.18064051866531372,COC1C(CCC(=O)O)CC(=O)N1OCC1CC(c2ccccc2)OCS1,0.724,4.56,0.579,0.1402614338028531,,,10.0,6,2.824700000000001,85.30000000000001,395.4770000000001,1,8,12.640043550948826,12.252338208956328,11.131753289722646,13.343244838432174,11.865581297297972,11.865581297297972,0.1402614338028531,0.0023575383,0.00047438848
202,ID203,COC1C(CCC(=O)O)CC(=O)N1OCC1CC(c2ccccc2)SCS1,-0.19707030057907104,0.25654467940330505,COC1C(CCC(=O)O)CC(=O)N1OCC1CC(c2ccccc2)SCS1,0.701,4.626,0.579,0.15428198203334137,,,10.0,6,3.5413000000000023,76.07000000000001,411.5450000000001,1,8,12.640043550948826,13.208576039760468,9.986611069744132,14.43769028168005,11.865581297297972,11.865581297297972,0.15428198203334137,0.00036551102,0.00095681904
203,ID204,COC1C(CCC(=O)[O-])CC(=O)N1OCC1CC(c2ccccc2)[N+]CS1,-0.25917115807533264,0.09421982616186142,COC1C(CCC(=O)[O-])CC(=O)N1OCC1CC(c2ccccc2)[N+]CS1,0.657,5.351,0.579,0.1824346304402192,,,10.0,6,1.0777999999999999,93.0,392.4770000000001,0,8,12.640043550948826,9.541476535086932,12.009971394239873,13.127366381314765,7.0,11.865581297297972,0.1824346304402192,0.00063216646,0.00012905903
204,ID205,COC1C(CCC(=O)[O-])CC(=O)N1OCC1CCSC(c2ccccc2)[N+]1,-0.13608215749263763,0.4228186011314392,COC1C(CCC(=O)[O-])CC(=O)N1OCC1CCSC(c2ccccc2)[N+]1,0.657,5.271,0.579,0.1824346304402192,,,10.0,6,1.0777999999999994,93.0,392.47700000000003,0,8,12.640043550948826,9.54147653508693,12.009971394239873,13.127366381314761,7.0,11.865581297297972,0.1824346304402192,0.00017428519,0.0025990338
205,ID206,COC1C(CCC(=O)[O-])CC(=O)N1OCC1CCCSC(c2ccccc2)[N+]1,-0.21473564207553864,0.131575345993042,COC1C(CCC(=O)[O-])CC(=O)N1OCC1CCCSC(c2ccccc2)[N+]1,0.649,5.239,0.6,0.18775530319963077,,,10.0,6,1.4678999999999989,93.0,406.5040000000001,0,8,12.640043550948826,10.202144116226673,12.009971394239873,14.104952567151514,7.0,11.865581297297972,0.18775530319963077,0.0004339767,0.0002516824
206,ID207,COC1C(CCC(=O)[O-])CC(=O)N1OCC1CC(c2ccccc2)SC[N+]1,-0.32842978835105896,-0.0848100483417511,COC1C(CCC(=O)[O-])CC(=O)N1OCC1CC(c2ccccc2)SC[N+]1,0.657,5.281,0.579,0.1824346304402192,,,10.0,6,1.0777999999999999,93.0,392.4770000000001,0,8,12.640043550948826,9.541476535086932,12.009971394239873,13.127366381314765,7.0,11.865581297297972,0.1824346304402192,0.0010151804,0.0001045679
207,ID208,COC1C(CCC(=O)O)CC(=O)N1OCC1CCn2nc(-c3ccccc3)cc21,-0.6953725218772888,0.3652835488319397,COC1C(CCC(=O)O)CC(=O)N1OCC1CCn2nc(-c3ccccc3)cc21,0.733,4.192,0.476,0.13489602535887207,,,10.0,6,2.6548000000000007,93.89,399.4470000000001,1,8,12.640043550948826,12.013992705166674,12.107457211744778,13.6230813077472,11.865581297297972,11.865581297297972,0.13489602535887207,0.004550857,0.0019398315
208,ID209,COC1C(CCC(=O)O)CC(=O)N1OCC1CCc2cc(-c3ccccc3)nn21,-0.6698969006538391,0.43592971563339233,COC1C(CCC(=O)O)CC(=O)N1OCC1CCc2cc(-c3ccccc3)nn21,0.733,4.224,0.476,0.13489602535887207,,,10.0,6,2.6548000000000007,93.89000000000001,399.4470000000001,1,8,12.640043550948826,12.013992705166674,12.10745721174478,13.6230813077472,11.865581297297972,11.865581297297972,0.13489602535887207,0.0042235153,0.002762719
209,ID210,COC1C(CCC(=O)O)CC(=O)N1OCc1cc(-c2ccccc2)cn(C)c1=O,-0.6965295672416687,0.056482214480638504,COC1C(CCC(=O)O)CC(=O)N1OCc1cc(-c2ccccc2)cn(C)c1=O,0.729,3.704,0.381,0.1372724716820254,,,10.0,6,2.1696999999999997,98.07,400.4310000000001,1,8,12.640043550948826,11.306193443266748,12.55500662866914,13.691443705837838,11.865581297297972,11.865581297297972,0.1372724716820254,0.004566014,4.6379624e-05
210,ID211,COC1C(CCC(=O)O)CC(=O)N1OCc1ccc(-c2ccccc2)[nH]1,-0.6782472729682922,0.08616885542869568,COC1C(CCC(=O)O)CC(=O)N1OCc1ccc(-c2ccccc2)[nH]1,0.757,3.749,0.368,0.12090412049992724,,,10.0,4,2.7991,91.86000000000001,358.39400000000006,2,8,9.187858681527455,12.216726571951813,11.883933751344374,10.355791490979248,15.317766166719343,11.865581297297972,0.12090412049992724,0.004329465,0.000107945474
211,ID212,CNc1ccc(-c2ccccc2)cc1CON1C(=O)CC(CCC(=O)O)C1OC,-0.5367825627326965,0.06396088004112244,CNc1ccc(-c2ccccc2)cc1CON1C(=O)CC(CCC(=O)O)C1OC,0.672,3.554,0.364,0.1726307269461747,,,10.0,5,3.5127000000000015,88.10000000000001,398.45900000000023,2,9,11.037666839454555,13.17183672936271,11.458589950287818,13.554046932156707,15.317766166719343,13.715389455225072,0.1726307269461747,0.002711783,5.947475e-05
212,ID213,COc1ccc(-c2ccccc2)cc1CON1C(=O)CC(CCC(=O)O)C1OC,-0.699609637260437,0.2633720934391022,COc1ccc(-c2ccccc2)cc1CON1C(=O)CC(CCC(=O)O)C1OC,0.695,3.398,0.364,0.15801519540988615,,,10.0,5,3.4796000000000014,85.30000000000001,399.4430000000002,1,9,11.037666839454555,13.129175860536623,11.131753289722646,13.622802615510512,11.865581297297972,13.715389455225072,0.15801519540988615,0.0046064854,0.0010084243
213,ID214,COC1C(CCC(=O)O)CC(=O)N1OCc1cnn2c1CC(c1ccccc1)C2,-0.5512574911117554,-0.005927647929638624,COC1C(CCC(=O)O)CC(=O)N1OCc1cnn2c1CC(c1ccccc1)C2,0.732,4.232,0.476,0.13548891894160814,,,10.0,6,2.3404,93.89000000000001,399.4470000000002,1,8,12.640043550948826,11.560046060704538,12.10745721174478,13.623081307747203,11.865581297297972,11.865581297297972,0.13548891894160814,0.0028600073,5.108208e-07
214,ID215,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(-c2cnn3c2CCC3)c1,-0.4925175905227661,0.2168458253145218,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(-c2cnn3c2CCC3)c1,0.733,3.934,0.476,0.13489602535887207,,,10.0,6,2.6137000000000006,93.89000000000001,399.44700000000023,1,8,12.640043550948826,11.955617090712757,12.10745721174478,13.623081307747206,11.865581297297972,11.865581297297972,0.13489602535887207,0.0022829773,0.0006836061
215,ID216,COc1ccc(-c2cccc(CON3C(=O)CC(CCC(=O)O)C3OC)c2)cc1,-0.6888482570648193,0.16909672319889069,COc1ccc(-c2cccc(CON3C(=O)CC(CCC(=O)O)C3OC)c2)cc1,0.695,3.347,0.364,0.15801519540988615,,,10.0,5,3.4796000000000014,85.30000000000001,399.4430000000001,1,9,11.037666839454555,13.129175860536623,11.131753289722646,13.622802615510505,11.865581297297972,13.715389455225072,0.15801519540988615,0.0044658612,0.0004156944
216,ID217,COC1C(CCC(=O)O)NC(=O)N1OCc1cccc(-c2ccccc2)c1,-0.5261810421943665,0.008240493014454842,COC1C(CCC(=O)O)NC(=O)N1OCc1cccc(-c2ccccc2)c1,0.746,3.387,0.3,0.1272611725273312,,,10.0,4,3.016300000000001,88.1,370.4050000000001,2,8,9.187858681527455,12.515565706580372,11.458589950287816,11.407083875070345,15.317766166719343,11.865581297297972,0.1272611725273312,0.0026057246,9.872115e-07
217,ID218,COC1C(CCC(=O)O)OC(=O)N1OCc1cccc(-c2ccccc2)c1,-0.606559157371521,0.3741188645362854,COC1C(CCC(=O)O)OC(=O)N1OCc1cccc(-c2ccccc2)c1,0.765,3.359,0.3,0.11633856484638239,,,10.0,5,3.4433000000000016,85.30000000000001,371.38900000000007,1,8,11.037666839454555,13.082215650972163,11.131753289722646,11.489263964497487,11.865581297297972,11.865581297297972,0.11633856484638239,0.003462617,0.002034806
218,ID219,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(-c2cncnc2)c1,-0.6798368692398071,0.20073041319847107,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(-c2cncnc2)c1,0.759,3.642,0.368,0.11975822410451964,,,10.0,6,2.261,101.85000000000001,371.3930000000001,1,8,12.640043550948826,11.442635818076543,12.94583982960069,11.489596883993414,11.865581297297972,11.865581297297972,0.11975822410451964,0.0043497826,0.0005857741
219,ID220,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(-c2ccccn2)c1,-0.7664183974266052,0.17817817628383636,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(-c2ccccn2)c1,0.769,3.48,0.35,0.11407366019856895,,,10.0,5,2.8660000000000014,88.96000000000001,370.4050000000001,1,8,11.037666839454555,12.309567946117767,11.557214358643991,11.407083875070345,11.865581297297972,11.865581297297972,0.11407366019856895,0.005528279,0.00046154368
220,ID221,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(-c2cc3n(n2)CCC3)c1,-0.5491802096366882,0.4136698842048645,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(-c2cc3n(n2)CCC3)c1,0.733,3.85,0.476,0.13489602535887207,,,10.0,6,2.6137000000000006,93.89,399.44700000000023,1,8,12.640043550948826,11.955617090712757,12.107457211744778,13.623081307747206,11.865581297297972,11.865581297297972,0.13489602535887207,0.0028384933,0.0024877777
221,ID222,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(-n2cncn2)c1,-0.4836791455745697,0.07911920547485352,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(-n2cncn2)c1,0.758,3.707,0.412,0.12033079436794646,,,10.0,7,1.3846999999999996,106.78,360.37000000000006,1,8,14.053439978825429,10.064257282570592,13.437168577793855,10.535200144091903,11.865581297297972,11.865581297297972,0.12033079436794646,0.0022017746,9.1005495e-05
222,ID223,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(C(=O)N2CCC2)c1,-0.18945305049419403,-0.4720109701156616,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(C(=O)N2CCC2)c1,0.741,3.473,0.526,0.13018179202067184,,,10.0,5,1.6498999999999997,96.38000000000001,376.4090000000002,1,8,11.037666839454555,10.498359009845526,12.376064767892599,11.899974391214966,11.865581297297972,11.865581297297972,0.13018179202067184,0.0003378013,0.0032389776
223,ID224,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(-c2ccc(=O)n(C)c2)c1,-0.6838527321815491,0.12810711562633514,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(-c2ccc(=O)n(C)c2)c1,0.729,3.648,0.381,0.1372724716820254,,,10.0,6,2.1696999999999997,98.07000000000002,400.43100000000015,1,8,12.640043550948826,11.306193443266748,12.555006628669144,13.691443705837841,11.865581297297972,11.865581297297972,0.1372724716820254,0.0044013234,0.00023858892
224,ID225,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(C2OCCCCO2)c1,-0.5087085962295532,-0.08825758844614029,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(C2OCCCCO2)c1,0.725,3.774,0.6,0.13966199342900631,,,10.0,6,2.629600000000001,94.53000000000002,393.43600000000026,1,8,12.640043550948826,11.978234049453544,12.177073070513819,13.196798743206262,11.865581297297972,11.865581297297972,0.13966199342900631,0.0024355457,0.000113242095
225,ID226,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(C2NCCCO2)c1,-0.4568074941635132,-0.13975124061107635,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(C2NCCCO2)c1,0.712,4.143,0.579,0.14752000636314364,,,10.0,6,1.8124999999999993,97.33000000000001,378.4250000000002,2,8,12.640043550948826,10.756953375904589,12.476981575641595,12.061036693893467,15.317766166719343,11.865581297297972,0.14752000636314364,0.0019639235,0.00028393252
226,ID227,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(C2OCCCO2)c1,-0.5534185767173767,-0.1975630223751068,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(C2OCCCO2)c1,0.74,3.772,0.579,0.13076828026902382,,,10.0,6,2.2394999999999996,94.53000000000002,379.4090000000002,1,8,12.640043550948826,11.41064472687052,12.177073070513819,12.138872239187606,11.865581297297972,11.865581297297972,0.13076828026902382,0.0028824753,0.00056743366
227,ID228,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(C2OCCCCS2)c1,-0.6006498336791992,0.08863069117069244,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(C2OCCCCS2)c1,0.705,4.232,0.6,0.1518108830086013,,,10.0,6,3.3462000000000023,85.30000000000001,409.50400000000025,1,8,12.640043550948826,12.955689517481934,11.131753289722646,14.30408099143046,11.865581297297972,11.865581297297972,0.1518108830086013,0.0033954773,0.00011420157
228,ID229,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(C2SCCCCS2)c1,-0.5811216235160828,0.2341947704553604,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(C2SCCCCS2)c1,0.673,3.988,0.6,0.1719849357760231,,,10.0,6,4.062800000000003,76.07000000000001,425.57200000000023,1,8,12.640043550948826,13.859488718438694,9.986611069744132,15.317766166719343,11.865581297297972,11.865581297297972,0.1719849357760231,0.0031782803,0.00079736684
229,ID230,COC1C(CCC(=O)[O-])CC(=O)N1OCc1cccc(C2[N+]CCCCS2)c1,-0.38957855105400085,-0.004629181232303381,COC1C(CCC(=O)[O-])CC(=O)N1OCc1cccc(C2[N+]CCCCS2)c1,0.651,5.106,0.6,0.18641901143180803,,,10.0,6,1.5992999999999997,93.0,406.5040000000002,0,8,12.640043550948826,10.416735918199143,12.009971394239873,14.104952567151521,7.0,11.865581297297972,0.18641901143180803,0.0014283946,3.115388e-07
230,ID231,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(C2OCCCS2)c1,-0.5643699169158936,0.07676299661397934,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(C2OCCCS2)c1,0.724,4.253,0.579,0.1402614338028531,,,10.0,6,2.956100000000001,85.30000000000001,395.4770000000002,1,8,12.640043550948826,12.433481006861774,11.131753289722646,13.343244838432183,11.865581297297972,11.865581297297972,0.1402614338028531,0.0029976838,8.566583e-05
231,ID232,COC1C(CCC(=O)[O-])CC(=O)N1OCc1cccc(C2[N+]CCCS2)c1,-0.49070650339126587,0.14228469133377075,COC1C(CCC(=O)[O-])CC(=O)N1OCc1cccc(C2[N+]CCCS2)c1,0.66,5.117,0.579,0.1804560644581313,,,10.0,6,1.2091999999999998,93.0,392.47700000000015,0,8,12.640043550948826,9.768100114293816,12.009971394239873,13.127366381314769,7.0,11.865581297297972,0.1804560644581313,0.0022662184,0.00029432026
232,ID233,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(C2SCCS2)c1,-0.5488717555999756,0.12362270802259445,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(C2SCCS2)c1,0.721,3.944,0.556,0.14206473528057098,,,10.0,6,3.282600000000002,76.07000000000001,397.51800000000014,1,8,12.640043550948826,12.872086554692665,9.986611069744132,13.487925255167836,11.865581297297972,11.865581297297972,0.14206473528057098,0.0028353056,0.00022217761
233,ID234,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(-n2ccccc2=O)c1,-0.6863783597946167,0.367829829454422,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(-n2ccccc2=O)c1,0.745,3.62,0.35,0.12784372725170717,,,10.0,6,1.9548999999999999,98.07,386.4040000000001,1,8,12.640043550948826,10.97893367356792,12.55500662866914,12.678095677964516,11.865581297297972,11.865581297297972,0.12784372725170717,0.004433894,0.0019669698
234,ID235,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(N2CCCC2=O)c1,-0.546566367149353,-0.04779856652021408,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(N2CCCC2=O)c1,0.745,3.604,0.526,0.12784372725170717,,,10.0,5,1.9307999999999996,96.38,376.4090000000002,1,8,11.037666839454555,10.94165287115367,12.376064767892597,11.899974391214966,11.865581297297972,11.865581297297972,0.12784372725170717,0.0028115378,3.3214947e-05
235,ID236,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(N2CCCCC2=O)c1,-0.6271010637283325,-0.0007245130254887044,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(N2CCCCC2=O)c1,0.732,3.588,0.55,0.13548891894160814,,,10.0,5,2.3209,96.38,390.43600000000026,1,8,11.037666839454555,11.53131729428955,12.376064767892597,12.97824531376552,11.865581297297972,11.865581297297972,0.13548891894160814,0.0037011201,7.631259e-09
236,ID237,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(N2CCCCC2)c1,-0.7428165078163147,0.0722649097442627,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(N2CCCCC2)c1,0.752,3.495,0.6,0.12378215940835775,,,10.0,5,2.7943000000000007,79.31,376.45300000000026,1,8,11.037666839454555,12.21003760856792,10.401151223291315,11.903512814631732,11.865581297297972,11.865581297297972,0.12378215940835775,0.0051930347,7.592044e-05
237,ID238,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(N2CCSCC2)c1,-0.5146224498748779,0.23641197383403778,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(N2CCSCC2)c1,0.725,3.732,0.579,0.13966199342900631,,,10.0,6,2.3571999999999997,79.31,394.4930000000002,1,8,12.640043550948826,11.584741964463259,10.401151223291315,13.272863824509745,11.865581297297972,11.865581297297972,0.13966199342900631,0.002492502,0.00081253616
238,ID239,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(N2Cc3nc[nH]c3C2)c1,-0.46294668316841125,-0.15930494666099548,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(N2Cc3nc[nH]c3C2)c1,0.698,4.001,0.45,0.15614457737683893,,,10.0,6,2.047299999999999,107.99000000000001,400.4350000000002,2,8,12.640043550948826,11.12080543199686,13.554745128762523,13.69172080849862,15.317766166719343,11.865581297297972,0.15614457737683893,0.0020170659,0.00036894556
239,ID240,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(N2Cc3c[nH]nc3C2)c1,-0.5519466400146484,-0.1680600345134735,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(N2Cc3c[nH]nc3C2)c1,0.698,4.158,0.45,0.15614457737683893,,,10.0,6,2.047299999999999,107.99,400.4350000000002,2,8,12.640043550948826,11.12080543199686,13.554745128762521,13.69172080849862,15.317766166719343,11.865581297297972,0.15614457737683893,0.0028671625,0.000410613
240,ID241,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(N2Cc3ncoc3C2)c1,-0.6943061351776123,0.02322043478488922,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(N2Cc3ncoc3C2)c1,0.718,4.15,0.45,0.14387555575769967,,,10.0,7,2.3122,105.34,401.4190000000002,1,8,14.053439978825429,11.518477622911298,13.295724687613962,13.75969439496366,11.865581297297972,11.865581297297972,0.14387555575769967,0.0045369095,7.8387075e-06
241,ID242,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(N2Cc3cnoc3C2)c1,-0.6899100542068481,0.1678793877363205,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(N2Cc3cnoc3C2)c1,0.718,4.083,0.45,0.14387555575769967,,,10.0,7,2.3122,105.34,401.4190000000002,1,8,14.053439978825429,11.518477622911298,13.295724687613962,13.75969439496366,11.865581297297972,11.865581297297972,0.14387555575769967,0.004479639,0.0004097307
242,ID243,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(N2Cc3nnoc3C2)c1,-0.5212997794151306,-0.018432751297950745,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(N2Cc3nnoc3C2)c1,0.704,4.22,0.474,0.1524273408578878,,,10.0,8,1.7071999999999994,118.23,402.4070000000002,1,8,15.317766166719343,10.590124492634871,14.506179620300406,13.827559098655339,11.865581297297972,11.865581297297972,0.1524273408578878,0.0025576034,4.9395126e-06
243,ID244,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(N2Cc3ncsc3C2)c1,-0.5246567726135254,0.3634677529335022,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(N2Cc3ncsc3C2)c1,0.706,4.014,0.45,0.15119529894819628,,,10.0,7,2.7807000000000013,92.2,417.4870000000002,1,8,14.053439978825429,12.191065272600094,11.921662652407534,14.818408157109607,11.865581297297972,11.865581297297972,0.15119529894819628,0.0025906498,0.0019205939
244,ID245,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(N2Cc3cnsc3C2)c1,-0.5361580848693848,0.2025989443063736,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(N2Cc3cnsc3C2)c1,0.706,4.115,0.45,0.15119529894819628,,,10.0,7,2.7807000000000013,92.2,417.4870000000002,1,8,14.053439978825429,12.191065272600094,11.921662652407534,14.818408157109607,11.865581297297972,11.865581297297972,0.15119529894819628,0.002705477,0.0005967304
245,ID246,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(N2Cc3nnsc3C2)c1,-0.42574381828308105,-0.09540719538927078,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(N2Cc3nnsc3C2)c1,0.695,4.136,0.474,0.15801519540988615,,,10.0,8,2.1757,105.09,418.4750000000002,1,8,15.317766166719343,11.31520786676758,13.270997705858353,14.880556758300983,11.865581297297972,11.865581297297972,0.15801519540988615,0.001705905,0.00013233235
246,ID247,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(-c2ccccc2)n1,-0.7409576773643494,0.14303430914878845,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(-c2ccccc2)n1,0.769,3.487,0.35,0.11407366019856895,,,10.0,5,2.8660000000000014,88.96000000000001,370.4050000000001,1,8,11.037666839454555,12.309567946117767,11.557214358643991,11.407083875070345,11.865581297297972,11.865581297297972,0.11407366019856895,0.005167077,0.00029742962
247,ID248,COC1C(CCC(=O)O)CC(=O)N1OCc1ccnc(-c2ccccc2)n1,-0.6762807965278625,0.3807477355003357,COC1C(CCC(=O)O)CC(=O)N1OCc1ccnc(-c2ccccc2)n1,0.759,3.587,0.368,0.11975822410451964,,,10.0,6,2.261,101.85000000000001,371.3930000000001,1,8,12.640043550948826,11.442635818076543,12.94583982960069,11.489596883993414,11.865581297297972,11.865581297297972,0.11975822410451964,0.004304396,0.0021075527
248,ID249,COC1C(CCC(=O)O)CC(=O)N1OCc1cnnc(-c2ccccc2)n1,-0.6477818489074707,0.20527634024620056,COC1C(CCC(=O)O)CC(=O)N1OCc1cnnc(-c2ccccc2)n1,0.744,3.79,0.389,0.1284270644541213,,,10.0,7,1.6559999999999997,114.74000000000001,372.3810000000001,1,8,14.053439978825429,10.508161553427401,14.190312369949643,11.57154639895651,11.865581297297972,11.865581297297972,0.1284270644541213,0.0039492594,0.00061260647
