,IDs,Canonical_Smiles,component1,component2,SMILES,QED,Synth,Fsp3,mpIC50_value,std,norma,normal_desviation,HBA,LogP,TPSA,MW,HBD,RB,size_point_HBA,size_point_LogP,size_point_TPSA,size_point_MW,size_point_HBD,size_point_RB,mpIC50,PC1 contribution,PC2 contribution
128,ID129,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(C2OCCCCO2)c1,-0.44933491945266724,-0.3081766366958618,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(C2OCCCCO2)c1,0.725,3.764,0.6,0.13966199342900631,,,10.0,6,2.6296,94.53000000000002,393.4360000000002,1,8,12.640043550948826,11.978234049453544,12.177073070513819,13.196798743206257,11.865581297297972,11.865581297297972,0.13966199342900631,0.0022806278,0.0019724364
129,ID130,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(C2NCCCO2)c1,-0.35287725925445557,-0.18995650112628937,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(C2NCCCO2)c1,0.712,4.133,0.579,0.14752000636314364,,,10.0,6,1.812499999999999,97.33000000000001,378.4250000000001,2,8,12.640043550948826,10.756953375904589,12.476981575641595,12.06103669389346,15.317766166719343,11.865581297297972,0.14752000636314364,0.0014065702,0.0007493969
130,ID131,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(C2OCCCO2)c1,-0.449966162443161,-0.20097260177135468,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(C2OCCCO2)c1,0.74,3.762,0.579,0.13076828026902382,,,10.0,6,2.2394999999999996,94.53000000000002,379.40900000000016,1,8,12.640043550948826,11.41064472687052,12.177073070513819,12.1388722391876,11.865581297297972,11.865581297297972,0.13076828026902382,0.00228704,0.0008388364
131,ID132,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(C2OCCCCS2)c1,-0.42741942405700684,-0.32937803864479065,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(C2OCCCCS2)c1,0.705,4.222,0.6,0.1518108830086013,,,10.0,6,3.3462000000000014,85.30000000000001,409.5040000000002,1,8,12.640043550948826,12.955689517481932,11.131753289722646,14.304080991430457,11.865581297297972,11.865581297297972,0.1518108830086013,0.002063586,0.0022531643
132,ID133,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(C2SCCCCS2)c1,-0.33120661973953247,-0.33865490555763245,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(C2SCCCCS2)c1,0.673,3.978,0.6,0.1719849357760231,,,10.0,6,4.062800000000003,76.07000000000001,425.5720000000002,1,8,12.640043550948826,13.859488718438694,9.986611069744132,15.317766166719341,11.865581297297972,11.865581297297972,0.1719849357760231,0.0012391164,0.0023818715
133,ID134,CON1C(=O)C(CCC(=O)[O-])CC1OCc1cccc(C2[N+]CCCCS2)c1,-0.39902806282043457,-0.30219221115112305,CON1C(=O)C(CCC(=O)[O-])CC1OCc1cccc(C2[N+]CCCCS2)c1,0.651,5.095,0.6,0.18641901143180803,,,10.0,6,1.5993000000000002,93.0,406.5040000000002,0,8,12.640043550948826,10.416735918199143,12.009971394239873,14.104952567151521,7.0,11.865581297297972,0.18641901143180803,0.0017985435,0.0018965754
134,ID135,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(C2OCCCS2)c1,-0.42626070976257324,-0.32519209384918213,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(C2OCCCS2)c1,0.724,4.242,0.579,0.1402614338028531,,,10.0,6,2.956100000000001,85.30000000000001,395.47700000000015,1,8,12.640043550948826,12.433481006861774,11.131753289722646,13.34324483843218,11.865581297297972,11.865581297297972,0.1402614338028531,0.0020524126,0.0021962589
135,ID136,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(C2SCCCS2)c1,-0.41340014338493347,-0.2840507924556732,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(C2SCCCS2)c1,0.699,3.94,0.579,0.15552282425431863,,,10.0,6,3.6727000000000016,76.07000000000001,411.54500000000013,1,8,12.640043550948826,13.375940637740754,9.986611069744132,14.437690281680053,11.865581297297972,11.865581297297972,0.15552282425431863,0.0019304355,0.0016756975
136,ID137,CON1C(=O)C(CCC(=O)[O-])CC1OCc1cccc(C2[N+]CCCS2)c1,-0.34698960185050964,-0.2959733009338379,CON1C(=O)C(CCC(=O)[O-])CC1OCc1cccc(C2[N+]CCCS2)c1,0.66,5.106,0.579,0.1804560644581313,,,10.0,6,1.2092000000000003,93.0,392.47700000000015,0,8,12.640043550948826,9.768100114293816,12.009971394239873,13.127366381314769,7.0,11.865581297297972,0.1804560644581313,0.0013600254,0.0018193182
137,ID138,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(C2OCCS2)c1,-0.4114537239074707,-0.32175660133361816,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(C2OCCS2)c1,0.741,4.292,0.556,0.13018179202067184,,,10.0,6,2.566,85.30000000000001,381.4500000000001,1,8,12.640043550948826,11.887509320741486,11.131753289722646,12.298725794946378,11.865581297297972,11.865581297297972,0.13018179202067184,0.0019123001,0.0021500993
138,ID139,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(C2SCCS2)c1,-0.33105865120887756,-0.3555026054382324,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(C2SCCS2)c1,0.721,3.933,0.556,0.14206473528057098,,,10.0,6,3.2826000000000013,76.07000000000001,397.5180000000001,1,8,12.640043550948826,12.872086554692665,9.986611069744132,13.487925255167832,11.865581297297972,11.865581297297972,0.14206473528057098,0.0012380094,0.0026247574
139,ID140,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(-n2ccccc2=O)c1,0.06379299610853195,-0.034175775945186615,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(-n2ccccc2=O)c1,0.745,3.609,0.35,0.12784372725170717,,,10.0,6,1.9548999999999994,98.07,386.40400000000005,1,8,12.640043550948826,10.97893367356792,12.55500662866914,12.67809567796451,11.865581297297972,11.865581297297972,0.12784372725170717,4.596847e-05,2.4257182e-05
140,ID141,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(N2CCCC2=O)c1,-0.36187297105789185,-0.14342987537384033,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(N2CCCC2=O)c1,0.745,3.593,0.526,0.12784372725170717,,,10.0,5,1.9307999999999992,96.38,376.40900000000016,1,8,11.037666839454555,10.941652871153668,12.376064767892597,11.899974391214961,11.865581297297972,11.865581297297972,0.12784372725170717,0.0014791981,0.00042725075
141,ID142,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(N2CCCCC2=O)c1,-0.33700934052467346,-0.1353161334991455,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(N2CCCCC2=O)c1,0.732,3.577,0.55,0.13548891894160814,,,10.0,5,2.320899999999999,96.38,390.4360000000002,1,8,11.037666839454555,11.531317294289549,12.376064767892597,12.978245313765516,11.865581297297972,11.865581297297972,0.13548891894160814,0.0012829151,0.00038027935
142,ID143,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(-n2ccc(=O)cc2)c1,-0.09972783923149109,-0.196181520819664,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(-n2ccc(=O)cc2)c1,0.745,3.817,0.35,0.12784372725170717,,,10.0,6,1.9548999999999992,98.07,386.40400000000005,1,8,12.640043550948826,10.97893367356792,12.55500662866914,12.67809567796451,11.865581297297972,11.865581297297972,0.12784372725170717,0.00011234323,0.00079931837
143,ID144,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(N2CCC(C)CC2)c1,-0.24895897507667542,0.026780230924487114,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(N2CCC(C)CC2)c1,0.735,3.556,0.619,0.1337126609158051,,,10.0,5,3.040300000000001,79.31,390.4800000000002,1,8,11.037666839454555,12.548134596161585,10.401151223291315,12.98147969625082,11.865581297297972,11.865581297297972,0.1337126609158051,0.0007001154,1.48947165e-05
144,ID145,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(N2CCCC2)c1,-0.3018142580986023,0.05375946685671806,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(N2CCCC2)c1,0.765,3.495,0.579,0.11633856484638239,,,10.0,5,2.4041999999999994,79.31,362.42600000000016,1,8,11.037666839454555,11.65356292623148,10.401151223291315,10.719067929793265,11.865581297297972,11.865581297297972,0.11633856484638239,0.0010289483,6.002242e-05
145,ID146,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(N2CCCCC2)c1,-0.27665936946868896,-0.0013511109864339232,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(N2CCCCC2)c1,0.752,3.485,0.6,0.12378215940835775,,,10.0,5,2.7943000000000007,79.31,376.4530000000002,1,8,11.037666839454555,12.21003760856792,10.401151223291315,11.903512814631727,11.865581297297972,11.865581297297972,0.12378215940835775,0.0008645793,3.791278e-08
146,ID147,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(N2CCOCC2)c1,-0.14605063199996948,0.22046592831611633,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(N2CCOCC2)c1,0.736,3.543,0.579,0.13312218566250114,,,10.0,6,1.6405999999999992,88.54,378.4250000000002,1,8,12.640043550948826,10.483398721034987,11.50915020893989,12.061036693893467,11.865581297297972,11.865581297297972,0.13312218566250114,0.00024094668,0.001009454
147,ID148,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(N2CCSCC2)c1,-0.33042365312576294,-0.03618616983294487,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(N2CCSCC2)c1,0.725,3.721,0.579,0.13966199342900631,,,10.0,6,2.3571999999999997,79.31,394.49300000000017,1,8,12.640043550948826,11.584741964463259,10.401151223291315,13.272863824509741,11.865581297297972,11.865581297297972,0.13966199342900631,0.0012332647,2.7194985e-05
148,ID149,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(N2Cc3nc[nH]c3C2)c1,-0.27285099029541016,0.3339797556400299,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(N2Cc3nc[nH]c3C2)c1,0.698,3.991,0.45,0.15614457737683893,,,10.0,6,2.047299999999999,107.99000000000001,400.4350000000001,2,8,12.640043550948826,11.12080543199686,13.554745128762523,13.691720808498614,15.317766166719343,11.865581297297972,0.15614457737683893,0.0008409402,0.0023165618
149,ID150,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(N2Cc3c[nH]nc3C2)c1,-0.1898326426744461,0.4188494384288788,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(N2Cc3c[nH]nc3C2)c1,0.698,4.148,0.45,0.15614457737683893,,,10.0,6,2.047299999999999,107.99,400.4350000000001,2,8,12.640043550948826,11.12080543199686,13.554745128762521,13.691720808498614,15.317766166719343,11.865581297297972,0.15614457737683893,0.00040705758,0.003643506
150,ID151,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(N2Cc3ncoc3C2)c1,-0.3114958703517914,0.23865847289562225,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(N2Cc3ncoc3C2)c1,0.718,4.141,0.45,0.14387555575769967,,,10.0,7,2.3122,105.34,401.41900000000015,1,8,14.053439978825429,11.518477622911298,13.295724687613962,13.759694394963656,11.865581297297972,11.865581297297972,0.14387555575769967,0.0010960205,0.0011829253
151,ID152,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(N2Cc3cnoc3C2)c1,-0.22343608736991882,0.35779932141304016,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(N2Cc3cnoc3C2)c1,0.718,4.073,0.45,0.14387555575769967,,,10.0,7,2.3122,105.34,401.41900000000015,1,8,14.053439978825429,11.518477622911298,13.295724687613962,13.759694394963656,11.865581297297972,11.865581297297972,0.14387555575769967,0.00056392414,0.0026587814
152,ID153,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(N2Cc3nnoc3C2)c1,-0.2822181284427643,0.33422142267227173,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(N2Cc3nnoc3C2)c1,0.704,4.21,0.474,0.1524273408578878,,,10.0,8,1.707199999999999,118.23,402.40700000000015,1,8,15.317766166719343,10.590124492634871,14.506179620300406,13.827559098655335,11.865581297297972,11.865581297297972,0.1524273408578878,0.00089967134,0.0023199155
153,ID154,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(N2Cc3ncsc3C2)c1,-0.16584958136081696,0.06390316039323807,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(N2Cc3ncsc3C2)c1,0.706,4.004,0.45,0.15119529894819628,,,10.0,7,2.7807000000000004,92.2,417.48700000000014,1,8,14.053439978825429,12.191065272600092,11.921662652407534,14.818408157109605,11.865581297297972,11.865581297297972,0.15119529894819628,0.0003107011,8.4810235e-05
154,ID155,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(N2Cc3cnsc3C2)c1,-0.18074043095111847,0.18802756071090698,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(N2Cc3cnsc3C2)c1,0.706,4.105,0.45,0.15119529894819628,,,10.0,7,2.7807000000000004,92.2,417.48700000000014,1,8,14.053439978825429,12.191065272600092,11.921662652407534,14.818408157109605,11.865581297297972,11.865581297297972,0.15119529894819628,0.0003689986,0.00073425454
155,ID156,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(N2Cc3nnsc3C2)c1,-0.10175735503435135,0.1913730353116989,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(N2Cc3nnsc3C2)c1,0.695,4.126,0.474,0.15801519540988615,,,10.0,8,2.175699999999999,105.09,418.47500000000014,1,8,15.317766166719343,11.315207866767576,13.270997705858353,14.88055675830098,11.865581297297972,11.865581297297972,0.15801519540988615,0.00011696224,0.00076061534
156,ID157,CON1C(=O)C(CCC(=O)O)CC1OCc1ccn(-c2ccccc2)c1,-0.08402092009782791,-0.18441398441791534,CON1C(=O)C(CCC(=O)O)CC1OCc1ccn(-c2ccccc2)c1,0.784,3.694,0.368,0.10568393731556154,,,10.0,5,2.5947000000000005,81.0,358.394,1,8,11.037666839454555,11.928534513025376,10.611825101510936,10.355791490979243,11.865581297297972,11.865581297297972,0.10568393731556154,7.9742334e-05,0.0007063034
157,ID158,CON1C(=O)C(CCC(=O)O)CC1OCc1[nH]nc2c1CN(c1ccccc1)C2,-0.3117360770702362,0.3583369255065918,CON1C(=O)C(CCC(=O)O)CC1OCc1[nH]nc2c1CN(c1ccccc1)C2,0.698,4.068,0.45,0.15614457737683893,,,10.0,6,2.047299999999999,107.99000000000001,400.4350000000002,2,8,12.640043550948826,11.12080543199686,13.554745128762523,13.69172080849862,15.317766166719343,11.865581297297972,0.15614457737683893,0.0010977115,0.002666777
158,ID159,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(-c2ccccc2)n1,0.17107905447483063,0.3203717768192291,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(-c2ccccc2)n1,0.769,3.484,0.35,0.11407366019856895,,,10.0,5,2.8660000000000005,88.96000000000001,370.40500000000003,1,8,11.037666839454555,12.309567946117767,11.557214358643991,11.407083875070342,11.865581297297972,11.865581297297972,0.11407366019856895,0.00033060374,0.0021316314
159,ID160,CON1C(=O)C(CCC(=O)O)CC1OCc1cncc(-c2ccccc2)n1,0.22702646255493164,0.34491845965385437,CON1C(=O)C(CCC(=O)O)CC1OCc1cncc(-c2ccccc2)n1,0.759,3.652,0.368,0.11975822410451964,,,10.0,6,2.261,101.85000000000001,371.39300000000003,1,8,12.640043550948826,11.442635818076543,12.94583982960069,11.48959688399341,11.865581297297972,11.865581297297972,0.11975822410451964,0.0005821931,0.0024707934
160,ID161,CON1C(=O)C(CCC(=O)O)CC1OCc1cnnc(-c2ccccc2)n1,0.1508416086435318,0.1293306201696396,CON1C(=O)C(CCC(=O)O)CC1OCc1cnnc(-c2ccccc2)n1,0.744,3.787,0.389,0.1284270644541213,,,10.0,7,1.6559999999999993,114.74000000000001,372.38100000000003,1,8,14.053439978825429,10.5081615534274,14.190312369949643,11.571546398956507,11.865581297297972,11.865581297297972,0.1284270644541213,0.00025701374,0.00034738122
161,ID162,CON1C(=O)C(CCC(=O)O)CC1OCc1csc(-c2ccccc2)n1,-0.04574797302484512,0.07018326967954636,CON1C(=O)C(CCC(=O)O)CC1OCc1csc(-c2ccccc2)n1,0.762,3.563,0.389,0.1180450286603995,,,10.0,6,2.927500000000001,88.96000000000001,376.434,1,8,12.640043550948826,12.394286335012847,11.557214358643991,11.90198498705973,11.865581297297972,11.865581297297972,0.1180450286603995,2.364056e-05,0.000102298865
162,ID163,CON1C(=O)C(CCC(=O)O)CC1OCc1nsc(-c2ccccc2)n1,-0.07139887660741806,-0.04144386202096939,CON1C(=O)C(CCC(=O)O)CC1OCc1nsc(-c2ccccc2)n1,0.753,3.861,0.412,0.12320502379929943,,,10.0,7,2.3225,101.85000000000001,377.422,1,8,14.053439978825429,11.533677118293614,12.94583982960069,11.981175207387691,11.865581297297972,11.865581297297972,0.12320502379929943,5.7583336e-05,3.567172e-05
163,ID164,CON1C(=O)C(CCC(=O)O)CC1OCc1cn(-c2ccccc2)cn1,-0.10056637972593307,-0.08249697834253311,CON1C(=O)C(CCC(=O)O)CC1OCc1cn(-c2ccccc2)cn1,0.775,3.74,0.389,0.1106982974936897,,,10.0,6,1.9896999999999991,93.89,359.382,1,8,12.640043550948826,11.032562981506727,12.107457211744778,10.445831100504718,11.865581297297972,11.865581297297972,0.1106982974936897,0.0001142404,0.00014134475
164,ID165,CON1C(=O)C(CCC(=O)O)CC1OCc1cc(-c2ccccc2)ncn1,0.0270036980509758,0.16899482905864716,CON1C(=O)C(CCC(=O)O)CC1OCc1cc(-c2ccccc2)ncn1,0.759,3.638,0.368,0.11975822410451964,,,10.0,6,2.2609999999999992,101.85000000000001,371.39300000000003,1,8,12.640043550948826,11.44263581807654,12.94583982960069,11.48959688399341,11.865581297297972,11.865581297297972,0.11975822410451964,8.236839e-06,0.0005931307
165,ID166,CON1C(=O)C(CCC(=O)O)CC1OCc1noc2c1CN(c1ccccc1)C2,-0.2669270932674408,0.3866085708141327,CON1C(=O)C(CCC(=O)O)CC1OCc1noc2c1CN(c1ccccc1)C2,0.718,4.028,0.45,0.14387555575769967,,,10.0,7,2.3122,105.34,401.41900000000015,1,8,14.053439978825429,11.518477622911298,13.295724687613962,13.759694394963656,11.865581297297972,11.865581297297972,0.14387555575769967,0.00080482115,0.0031041775
166,ID167,CON1C(=O)C(CCC(=O)O)CC1OCc1nsc2c1CN(c1ccccc1)C2,-0.3040713667869568,0.25984036922454834,CON1C(=O)C(CCC(=O)O)CC1OCc1nsc2c1CN(c1ccccc1)C2,0.706,4.088,0.45,0.15119529894819628,,,10.0,7,2.7807000000000013,92.2,417.48700000000014,1,8,14.053439978825429,12.191065272600094,11.921662652407534,14.818408157109605,11.865581297297972,11.865581297297972,0.15119529894819628,0.0010443958,0.0014022222
167,ID168,CON1C(=O)C(CCC(=O)O)CC1OCc1ncc(-c2ccccc2)o1,0.18916966021060944,-0.02785995602607727,CON1C(=O)C(CCC(=O)O)CC1OCc1ncc(-c2ccccc2)o1,0.771,3.635,0.389,0.11294562194904302,,,10.0,6,2.4589999999999996,102.10000000000001,360.36600000000004,1,8,12.640043550948826,11.733310009116515,12.971245267383212,10.534839664654221,11.865581297297972,11.865581297297972,0.11294562194904302,0.0004042193,1.6119979e-05
168,ID169,CON1C(=O)C(CCC(=O)O)CC1OCc1cc(-c2ccccc2)co1,-0.022078992798924446,-0.2278636395931244,CON1C(=O)C(CCC(=O)O)CC1OCc1cc(-c2ccccc2)co1,0.779,3.71,0.368,0.10846254232743552,,,10.0,5,3.064000000000001,89.21000000000001,359.37800000000004,1,8,11.037666839454555,12.580209863520402,11.58573283777309,10.445467926362692,11.865581297297972,11.865581297297972,0.10846254232743552,5.506461e-06,0.0010783349
169,ID170,CON1C(=O)C(CCC(=O)O)CC1OCc1nc(-c2ccccc2)no1,0.10231796652078629,0.3598577678203583,CON1C(=O)C(CCC(=O)O)CC1OCc1nc(-c2ccccc2)no1,0.757,3.568,0.412,0.12090412049992724,,,10.0,7,1.8539999999999996,114.99000000000001,361.35400000000004,1,8,14.053439978825429,10.82207072702374,14.213217511471635,10.623550711542261,11.865581297297972,11.865581297297972,0.12090412049992724,0.00011825455,0.0026894617
170,ID171,CON1C(=O)C(CCC(=O)O)CC1OCc1ccc(-c2ccccc2)s1,-0.16392315924167633,0.03681335225701332,CON1C(=O)C(CCC(=O)O)CC1OCc1ccc(-c2ccccc2)s1,0.764,3.586,0.368,0.11690664142431005,,,10.0,5,3.5325000000000015,76.07000000000001,375.446,1,8,11.037666839454555,13.19728361212473,9.986611069744132,11.822268702297112,11.865581297297972,11.865581297297972,0.11690664142431005,0.00030352516,2.8145847e-05
171,ID172,CCON1C(=O)C(CCC(=O)O)CC1OCc1cccc(-c2ccccc2)c1,0.2112494260072708,0.05352799594402313,CCON1C(=O)C(CCC(=O)O)CC1OCc1cccc(-c2ccccc2)c1,0.712,3.397,0.364,0.14752000636314364,,,10.0,4,3.861100000000002,76.07000000000001,383.444,1,9,9.187858681527455,13.611905407681451,9.986611069744132,12.452868411033908,11.865581297297972,13.715389455225072,0.14752000636314364,0.0005040866,5.9506656e-05
172,ID173,COC1C(CCC(=O)O)CC(=O)C1OCc1cccc(-c2ccccc2)c1,0.32303228974342346,-0.024341575801372528,COC1C(CCC(=O)O)CC(=O)C1OCc1cccc(-c2ccccc2)c1,0.769,3.338,0.364,0.11407366019856895,,,10.0,4,3.707600000000003,72.83,368.4290000000001,1,8,9.187858681527455,13.420003330270102,9.557236643226389,11.240336000219571,11.865581297297972,11.865581297297972,0.11407366019856895,0.0011787072,1.2305548e-05
173,ID174,COC1C(CCC(=O)O)SC1OCc1cccc(-c2ccccc2)c1,0.3517472743988037,-0.06940070539712906,COC1C(CCC(=O)O)SC1OCc1cccc(-c2ccccc2)c1,0.767,3.422,0.35,0.11520463605101904,,,10.0,4,4.191500000000003,55.760000000000005,358.4590000000001,1,8,9.187858681527455,14.014837334511537,7.0,10.361735956079913,11.865581297297972,11.865581297297972,0.11520463605101904,0.0013975764,0.00010003026
174,ID175,COC1C(CCC(=O)O)CN1C(=O)OCc1cccc(-c2ccccc2)c1,0.14127331972122192,0.2047882378101349,COC1C(CCC(=O)O)CN1C(=O)OCc1cccc(-c2ccccc2)c1,0.804,3.098,0.333,0.0947439512515487,,,10.0,4,3.7593000000000023,76.07000000000001,369.4170000000001,1,7,9.187858681527455,13.484980787822735,9.986611069744132,11.32399956920818,11.865581297297972,9.677722615770517,0.0947439512515487,0.00022544176,0.0008709909
175,ID176,COC1C(CCC(=O)O)CC(=O)N1OCC1CCN(c2ccccc2)C1=O,-0.47740885615348816,0.2251405119895935,COC1C(CCC(=O)O)CC(=O)N1OCC1CCN(c2ccccc2)C1=O,0.741,3.947,0.526,0.13018179202067184,,,10.0,5,1.6568999999999996,96.38,376.4090000000001,1,8,11.037666839454555,10.509607152717058,12.376064767892597,11.899974391214958,11.865581297297972,11.865581297297972,0.13018179202067184,0.0025745125,0.0010527152
176,ID177,COC1C(CCC(=O)O)CC(=O)N1OCC1CCCN(c2ccccc2)C1=O,-0.5114713907241821,0.22453680634498596,COC1C(CCC(=O)O)CC(=O)N1OCC1CCCN(c2ccccc2)C1=O,0.73,3.904,0.55,0.1366771398795441,,,10.0,5,2.0469999999999997,96.38,390.43600000000015,1,8,11.037666839454555,11.120347512857695,12.376064767892597,12.97824531376551,11.865581297297972,11.865581297297972,0.1366771398795441,0.0029549953,0.0010470771
177,ID178,COC1C(CCC(=O)O)CC(=O)N1OCC1CCCOC(c2ccccc2)N1,-0.648624062538147,0.022039227187633514,COC1C(CCC(=O)O)CC(=O)N1OCC1CCCOC(c2ccccc2)N1,0.699,4.331,0.6,0.15552282425431863,,,10.0,6,2.0711999999999997,97.33000000000001,392.4520000000001,2,8,12.640043550948826,11.157230289302081,12.476981575641595,13.125550977610907,15.317766166719343,11.865581297297972,0.15552282425431863,0.00475226,1.0087797e-05
178,ID179,COC1C(CCC(=O)O)CC(=O)N1OCC1CSC(c2ccccc2)N1,-0.49389293789863586,-0.18023735284805298,COC1C(CCC(=O)O)CC(=O)N1OCC1CSC(c2ccccc2)N1,0.713,4.385,0.556,0.14691047014813446,,,10.0,6,2.0076000000000005,88.10000000000001,380.466,2,8,12.640043550948826,11.060055106187841,11.458589950287818,12.221923534679537,15.317766166719343,11.865581297297972,0.14691047014813446,0.0027553686,0.0006746728
179,ID180,COC1C(CCC(=O)O)CC(=O)N1OCC1CN(c2ccccc2)CCN1,-0.3114861249923706,0.42106449604034424,COC1C(CCC(=O)O)CC(=O)N1OCC1CN(c2ccccc2)CCN1,0.7,3.972,0.579,0.1549019599857432,,,10.0,6,1.082200000000001,91.34,377.4410000000001,2,8,12.640043550948826,9.549134813684665,11.826000299298018,11.982692986373142,15.317766166719343,11.865581297297972,0.1549019599857432,0.0010959519,0.0036821447
180,ID181,COC1C(CCC(=O)O)CC(=O)N1OCC1NCCCC(c2ccccc2)O1,-0.6020759344100952,-0.007651932537555695,COC1C(CCC(=O)O)CC(=O)N1OCC1NCCCC(c2ccccc2)O1,0.699,4.336,0.6,0.15552282425431863,,,10.0,6,2.0711999999999993,97.33000000000001,392.4520000000002,2,8,12.640043550948826,11.157230289302081,12.476981575641595,13.125550977610914,15.317766166719343,11.865581297297972,0.15552282425431863,0.004094648,1.2160344e-06
181,ID182,COC1C(CCC(=O)O)CC(=O)N1OCC1CNC(c2ccccc2)O1,-0.5144504904747009,-0.14731407165527344,COC1C(CCC(=O)O)CC(=O)N1OCC1CNC(c2ccccc2)O1,0.717,4.284,0.556,0.1444808443321999,,,10.0,6,1.2910000000000006,97.33000000000001,364.398,2,8,12.640043550948826,9.907047962316721,12.476981575641595,10.892815458495416,15.317766166719343,11.865581297297972,0.1444808443321999,0.0029895185,0.00045070468
182,ID183,COC1C(CCC(=O)O)CC(=O)N1OCC1CCNC(c2ccccc2)O1,-0.5700752139091492,-0.06402386724948883,COC1C(CCC(=O)O)CC(=O)N1OCC1CCNC(c2ccccc2)O1,0.71,4.295,0.579,0.14874165128092473,,,10.0,6,1.6811000000000003,97.33000000000001,378.42500000000007,2,8,12.640043550948826,10.548412558351856,12.476981575641595,12.061036693893456,15.317766166719343,11.865581297297972,0.14874165128092473,0.0036709493,8.513094e-05
183,ID184,COC1C(CCC(=O)O)CC(=O)N1OCC1COC(c2ccccc2)O1,-0.5889710783958435,-0.13911503553390503,COC1C(CCC(=O)O)CC(=O)N1OCC1COC(c2ccccc2)O1,0.749,4.117,0.556,0.12551818230053352,,,10.0,6,1.7179999999999997,94.53000000000002,365.38200000000006,1,8,12.640043550948826,10.607342281987203,12.177073070513819,10.978581160091077,11.865581297297972,11.865581297297972,0.12551818230053352,0.003918339,0.0004019312
184,ID185,COC1C(CCC(=O)O)CC(=O)N1OCC1CCOC(c2ccccc2)O1,-0.631895899772644,-0.07950757443904877,COC1C(CCC(=O)O)CC(=O)N1OCC1CCOC(c2ccccc2)O1,0.739,4.13,0.579,0.13135556160517428,,,10.0,6,2.1080999999999994,94.53000000000002,379.4090000000001,1,8,12.640043550948826,11.213251595098567,12.177073070513819,12.138872239187597,11.865581297297972,11.865581297297972,0.13135556160517428,0.004510297,0.00013128667
185,ID186,COC1C(CCC(=O)O)CC(=O)N1OCC1CCCOC(c2ccccc2)O1,-0.6465721726417542,-0.024801695719361305,COC1C(CCC(=O)O)CC(=O)N1OCC1CCCOC(c2ccccc2)O1,0.725,4.058,0.6,0.13966199342900631,,,10.0,6,2.4982000000000006,94.53000000000002,393.43600000000015,1,8,12.640043550948826,11.790031967834265,12.177073070513819,13.196798743206253,11.865581297297972,11.865581297297972,0.13966199342900631,0.0047222404,1.277516e-05
