,IDs,Canonical_Smiles,axis 1,axis 2,SMILES,QED,Synth,Fsp3,mpIC50_value,std,norma,normal_desviation,HBA,LogP,TPSA,MW,HBD,RB,size_point_HBA,size_point_LogP,size_point_TPSA,size_point_MW,size_point_HBD,size_point_RB,mpIC50
731,ID732,COc1cc(OCC(=O)O)ccc1OCc1cccc(C2CNCOC2)c1,-1.6449968814849854,-13.656005859375,COc1cc(OCC(=O)O)ccc1OCc1cccc(C2CNCOC2)c1,0.735,2.896,0.35,0.1337126609158051,,,10.0,6,2.3985000000000003,86.25000000000001,373.40500000000014,2,8,12.640043550948826,11.645237554816035,11.243644957734842,11.65589542589754,15.317766166719343,11.865581297297972,0.1337126609158051
732,ID733,COc1cc(OCC(=O)O)ccc1OCc1cccc(C2COCOC2)c1,-1.187698483467102,-17.318111419677734,COc1cc(OCC(=O)O)ccc1OCc1cccc(C2COCOC2)c1,0.761,2.357,0.35,0.11861534322942716,,,10.0,6,2.825500000000001,83.45000000000002,374.3890000000002,1,8,12.640043550948826,12.253449371510943,10.91081855222848,11.736394756305822,11.865581297297972,11.865581297297972,0.11861534322942716
733,ID734,COc1cc(OCC(=O)[O-])ccc1OCc1cccc(C2CC[N+]COC2)c1,0.1125696673989296,-13.844062805175781,COc1cc(OCC(=O)[O-])ccc1OCc1cccc(C2CC[N+]COC2)c1,0.683,3.741,0.381,0.1655792963184674,,,10.0,6,1.4686999999999997,91.15000000000002,385.4160000000002,0,8,12.640043550948826,10.203462290556555,11.804762344893135,12.603387500835794,7.0,11.865581297297972,0.1655792963184674
734,ID735,COc1cc(OCC(=O)O)ccc1OCc1cccc(C2COCSC2)c1,9.815301895141602,-8.765935897827148,COc1cc(OCC(=O)O)ccc1OCc1cccc(C2COCSC2)c1,0.739,3.015,0.35,0.13135556160517428,,,10.0,6,3.5421000000000022,74.22000000000001,390.45700000000016,1,8,12.640043550948826,13.209602097348574,9.743328396176812,12.97978910506176,11.865581297297972,11.865581297297972,0.13135556160517428
735,ID736,COc1cc(OCC(=O)[O-])ccc1OCc1cccc(C2C[N+]CSC2)c1,-1.5269198417663574,-3.284337043762207,COc1cc(OCC(=O)[O-])ccc1OCc1cccc(C2C[N+]CSC2)c1,0.687,3.763,0.35,0.16304326294044952,,,10.0,6,1.7951999999999997,81.92000000000002,387.45700000000016,0,8,12.640043550948826,10.729703369116942,10.724975473519404,12.75721015605967,7.0,11.865581297297972,0.16304326294044952
736,ID737,COc1cc(OCC(=O)[O-])ccc1OCc1cccc(C2C[N+]C2)c1,9.289214134216309,7.401396751403809,COc1cc(OCC(=O)[O-])ccc1OCc1cccc(C2C[N+]C2)c1,0.718,3.056,0.316,0.14387555575769967,,,10.0,5,1.1044999999999996,81.92000000000002,341.3630000000001,0,8,11.037666839454555,9.587873383919458,10.724975473519404,8.687029027353077,7.0,11.865581297297972,0.14387555575769967
737,ID738,COc1cc(OCC(=O)[O-])ccc1OCc1cccc(C2CC[N+]C2)c1,-0.6135323643684387,-14.068222045898438,COc1cc(OCC(=O)[O-])ccc1OCc1cccc(C2CC[N+]C2)c1,0.717,3.646,0.35,0.1444808443321999,,,10.0,5,1.4945999999999997,81.92000000000002,355.39000000000016,0,8,11.037666839454555,10.246060143721825,10.724975473519404,10.077802502021976,7.0,11.865581297297972,0.1444808443321999
738,ID739,COc1cc(OCC(=O)[O-])ccc1OCc1cccc(C2CCOC[N+]C2)c1,-1.7926603555679321,-13.81700325012207,COc1cc(OCC(=O)[O-])ccc1OCc1cccc(C2CCOC[N+]C2)c1,0.683,3.687,0.381,0.1655792963184674,,,10.0,6,1.4686999999999997,91.15,385.4160000000002,0,8,12.640043550948826,10.203462290556555,11.804762344893135,12.603387500835794,7.0,11.865581297297972,0.1655792963184674
739,ID740,COc1cc(OCC(=O)[O-])ccc1OCc1cccc(C2CCSC[N+]C2)c1,3.828725576400757,-14.489229202270508,COc1cc(OCC(=O)[O-])ccc1OCc1cccc(C2CCSC[N+]C2)c1,0.674,3.759,0.381,0.17134010346468015,,,10.0,6,2.1853,81.92000000000002,401.4840000000002,0,8,12.640043550948826,11.329616874127339,10.724975473519404,13.764170991883681,7.0,11.865581297297972,0.17134010346468015
740,ID741,COc1cc(OCC(=O)O)ccc1OCc1cccc(C2CCCOCN2)c1,5.416556358337402,-15.957582473754883,COc1cc(OCC(=O)O)ccc1OCc1cccc(C2CCCOCN2)c1,0.72,2.893,0.381,0.14266750356873156,,,10.0,6,3.1362000000000014,86.25000000000001,387.4320000000002,2,8,12.640043550948826,12.677399275945515,11.243644957734842,12.755337876711796,15.317766166719343,11.865581297297972,0.14266750356873156
741,ID742,COc1cc(OCC(=O)O)ccc1OCc1cccc(C2CCCO2)c1,-0.6188654899597168,-17.07354736328125,COc1cc(OCC(=O)O)ccc1OCc1cccc(C2CCCO2)c1,0.777,2.551,0.35,0.10957898119908571,,,10.0,5,3.589100000000002,74.22000000000001,358.39000000000016,1,8,11.037666839454555,13.269729513900135,9.743328396176812,10.355425581541814,11.865581297297972,11.865581297297972,0.10957898119908571
742,ID743,COc1cc(OCC(=O)O)ccc1OCc1cccc(C2NCCCCO2)c1,3.9932656288146973,-16.930294036865234,COc1cc(OCC(=O)O)ccc1OCc1cccc(C2NCCCCO2)c1,0.72,2.826,0.381,0.14266750356873156,,,10.0,6,3.1362000000000014,86.25000000000001,387.4320000000002,2,8,12.640043550948826,12.677399275945515,11.243644957734842,12.755337876711796,15.317766166719343,11.865581297297972,0.14266750356873156
743,ID744,COc1cc(OCC(=O)O)ccc1OCc1cccc(C2OCCCCO2)c1,4.63031005859375,-16.8413028717041,COc1cc(OCC(=O)O)ccc1OCc1cccc(C2OCCCCO2)c1,0.74,2.247,0.381,0.13076828026902382,,,10.0,6,3.563200000000002,83.45000000000002,388.4160000000002,1,8,12.640043550948826,13.2366327424286,10.91081855222848,12.828811151193548,11.865581297297972,11.865581297297972,0.13076828026902382
744,ID745,COc1cc(OCC(=O)O)ccc1OCc1cccc(C2NCCCO2)c1,2.3921167850494385,-16.44586181640625,COc1cc(OCC(=O)O)ccc1OCc1cccc(C2NCCCO2)c1,0.736,2.824,0.35,0.13312218566250114,,,10.0,6,2.746100000000001,86.25000000000001,373.40500000000014,2,8,12.640043550948826,12.142661751581329,11.243644957734842,11.65589542589754,15.317766166719343,11.865581297297972,0.13312218566250114
