,IDs,Canonical_Smiles,component1,component2,SMILES,QED,Synth,Fsp3,mpIC50_value,std,norma,normal_desviation,HBA,LogP,TPSA,MW,HBD,RB,size_point_HBA,size_point_LogP,size_point_TPSA,size_point_MW,size_point_HBD,size_point_RB,mpIC50,PC1 contribution,PC2 contribution
0,ID1,CON1C(=O)CN(CC2=NC(=O)NC2=O)CC1OCc1cccc(-c2ccccc2)c1,2.929215682143972,0.10361570442203004,CON1C(=O)CN(CC2=NC(=O)NC2=O)CC1OCc1cccc(-c2ccccc2)c1,0.727,3.518,0.273,0.13846558914096216,,,10.0,6,1.5927000000000004,100.54,422.44100000000014,1,7,12.640043550948826,10.406048379539776,12.811828803845053,15.126842169484028,11.865581297297972,9.677722615770517,0.13846558914096216,0.004298771950486262,1.1392216749825892e-05
1,ID2,COc1cn(CC2=NC(=O)NC2=O)cc1OCc1cccc(-c2ccccc2)c1,0.06612703725690117,-0.7274538979377295,COc1cn(CC2=NC(=O)NC2=O)cc1OCc1cccc(-c2ccccc2)c1,0.671,2.81,0.136,0.17327747983100789,,,10.0,5,3.4335000000000013,81.92,389.41100000000006,1,7,11.037666839454555,13.069506120879634,10.724975473519402,12.902651144478465,11.865581297297972,9.677722615770517,0.17327747983100789,2.190785387444963e-06,0.0005615236109932861
2,ID3,COc1ccc(CC(=O)O)cc1OCC1CC2(CCC2c2ccccc2)C1,-3.288209878743672,-1.6032653972668702,COc1ccc(CC(=O)O)cc1OCC1CC2(CCC2c2ccccc2)C1,0.773,3.297,0.435,0.11182050608167508,,,10.0,3,4.675100000000004,55.760000000000005,366.4570000000001,1,7,7.0,14.581229859247202,7.0,11.071583085508209,11.865581297297972,9.677722615770517,0.11182050608167508,0.005417024063816676,0.002727519790716232
3,ID4,COc1ccc(CC(=O)O)cc1OCC1CCC(=O)N(c2ccccc2)C1,-0.9433529796747255,-1.9544923967030112,COc1ccc(CC(=O)O)cc1OCC1CCC(=O)N(c2ccccc2)C1,0.811,2.528,0.333,0.09097914578884393,,,10.0,4,3.144300000000002,76.07000000000001,369.4170000000001,1,7,9.187858681527455,12.688253851073519,9.986611069744132,11.32399956920818,11.865581297297972,9.677722615770517,0.09097914578884393,0.0004458514223184128,0.004053452071142398
4,ID5,COc1ccc(CC(=O)O)cc1OCC1OC2CCC1C(c1ccccc1)C2,-1.7148016401144255,-0.9446867657707859,COc1ccc(CC(=O)O)cc1OCC1OC2CCC1C(c1ccccc1)C2,0.783,4.19,0.435,0.10623823794205658,,,10.0,4,4.052400000000003,64.99000000000001,382.45600000000013,1,7,9.187858681527455,13.84684703009052,8.449888355692192,12.376740299953326,11.865581297297972,9.677722615770517,0.10623823794205658,0.0014732263763308426,0.0009469623977069633
5,ID6,COc1ccc(CC([O])=O)cc1OCC1CCCC(c2ccccc2)[N]1,-2.2473280397989566,-3.6128292233402295,COc1ccc(CC(=O)[O])cc1OCC1CCCC(c2ccccc2)[N]1,0.765,3.984,0.381,0.11633856484638239,,,10.0,3,3.4718000000000027,69.53,353.418,0,7,7.0,13.119100727008998,9.10352238689357,9.89174933797096,7.0,9.677722615770517,0.11633856484638239,0.0025303153278707245,0.013850069029076848
6,ID7,COc1ccc(CC([O])=O)cc1OCC1CN(c2ccccc2)CC[N]1,-0.7485388407941451,-3.880981463439307,COc1ccc(CC(=O)[O])cc1OCC1CN(c2ccccc2)CC[N]1,0.737,3.677,0.35,0.13253251214094852,,,10.0,4,2.0667999999999997,72.77000000000001,354.40600000000006,0,7,9.187858681527455,11.150532756306506,9.54913856621228,9.985325187054183,7.0,9.677722615770517,0.13253251214094852,0.0002807180807090653,0.015982334226312754
7,ID8,COc1ccc(CC(=O)O)cc1OCC1CCn2nc(-c3ccccc3)cc21,-0.6244313254115685,-1.0140432273759898,COc1ccc(CC(=O)O)cc1OCC1CCn2nc(-c3ccccc3)cc21,0.678,2.93,0.273,0.16877030613293661,,,10.0,5,3.752100000000003,73.58000000000001,378.42800000000005,1,7,11.037666839454555,13.47595276290421,9.658004183794727,12.06127476630054,11.865581297297972,9.677722615770517,0.16877030613293661,0.00019534894454321532,0.0010911137010928558
8,ID9,COc1ccc(CC(=O)O)cc1OCc1cn(-c2ccccc2)ccc1=O,-0.2650807920942619,-1.891689951221634,COc1ccc(CC(=O)O)cc1OCc1cn(-c2ccccc2)ccc1=O,0.696,2.3,0.143,0.15739076038943792,,,10.0,5,3.052200000000001,77.76,365.38500000000005,1,7,11.037666839454555,12.564250615851055,10.20462297842259,10.978841705862102,11.865581297297972,9.677722615770517,0.15739076038943792,3.5204503574415156e-05,0.0037971432830664863
9,ID10,COc1ccc(CC(=O)O)cc1OCc1cc(-c2ccccc2)cn(C)c1=O,-0.1747412768113627,-1.1985679995140688,COc1ccc(CC(=O)O)cc1OCc1cc(-c2ccccc2)cn(C)c1=O,0.682,2.171,0.182,0.16621562534352105,,,10.0,5,3.2670000000000012,77.76,379.4120000000001,1,7,11.037666839454555,12.851490904207706,10.20462297842259,12.139108772399165,11.865581297297972,9.677722615770517,0.16621562534352105,1.529793159984096e-05,0.0015243420434668887
10,ID11,COc1ccc(CC(=O)O)cc1OCc1cccc(-c2cc3n(n2)CCC3)c1,-0.6031430365942142,-1.0308529749526367,COc1ccc(CC(=O)O)cc1OCc1cccc(-c2cc3n(n2)CCC3)c1,0.678,2.349,0.273,0.16877030613293661,,,10.0,5,3.711000000000003,73.58000000000001,378.4280000000002,1,7,11.037666839454555,13.424287334599606,9.658004183794727,12.061274766300555,11.865581297297972,9.677722615770517,0.16877030613293661,0.00018225621283516732,0.0011275882166043773
11,ID12,COc1ccc(CC(=O)O)cc1OCc1cccc(C(=O)N2CCC2)c1,-0.9392677978431881,-2.7221743723332956,COc1ccc(CC(=O)O)cc1OCc1cccc(C(=O)N2CCC2)c1,0.826,1.876,0.3,0.0830199526796178,,,10.0,4,2.747200000000001,76.07000000000001,355.3900000000002,1,7,9.187858681527455,12.144203600517297,9.986611069744132,10.077802502021981,11.865581297297972,9.677722615770517,0.0830199526796178,0.0004419982720657453,0.007863012275808006
12,ID13,COc1ccc(CC(=O)O)cc1OCc1cccc(-c2ccc(=O)n(C)c2)c1,-0.17474127681136176,-1.1985679995140661,COc1ccc(CC(=O)O)cc1OCc1cccc(-c2ccc(=O)n(C)c2)c1,0.682,2.122,0.182,0.16621562534352105,,,10.0,5,3.267000000000002,77.76000000000002,379.41200000000015,1,7,11.037666839454555,12.851490904207708,10.204622978422591,12.139108772399169,11.865581297297972,9.677722615770517,0.16621562534352105,1.5297931599840798e-05,0.001524342043466882
13,ID14,COc1ccc(CC(=O)O)cc1OCc1cccc(C2Cc3ccnn3C2)c1,-0.4615836854072986,-1.1426316613930183,COc1ccc(CC(=O)O)cc1OCc1cccc(C2Cc3ccnn3C2)c1,0.682,3.07,0.273,0.16621562534352105,,,10.0,5,3.437700000000002,73.58000000000001,378.42800000000017,1,7,11.037666839454555,13.074954710718217,9.658004183794727,12.06127476630055,11.865581297297972,9.677722615770517,0.16621562534352105,0.00010674378691071613,0.001385382123287676
14,ID15,COc1ccc(CC(=O)O)cc1OCc1cccc(C2CCCS2)c1,-2.682604104463511,-1.7465037933522918,COc1ccc(CC(=O)O)cc1OCc1cccc(C2CCCS2)c1,0.791,2.765,0.35,0.10182351650232342,,,10.0,4,4.469400000000004,55.760000000000005,358.4590000000002,1,7,9.187858681527455,14.343573163881418,7.0,10.361735956079919,11.865581297297972,9.677722615770517,0.10182351650232342,0.003605411791868195,0.0032366529754587516
15,ID16,COc1ccc(CC(=O)O)cc1OCc1cccc(N2CCCCC2=O)c1,-1.0852231088005788,-1.8424683124877832,COc1ccc(CC(=O)O)cc1OCc1cccc(N2CCCCC2=O)c1,0.809,2.039,0.333,0.09205147838772768,,,10.0,4,3.4182000000000023,76.07000000000001,369.41700000000026,1,7,9.187858681527455,13.049636739097918,9.986611069744132,11.323999569208194,11.865581297297972,9.677722615770517,0.09205147838772768,0.0005900377136580753,0.003602111289181384
16,ID17,COc1ccc(CC(=O)O)cc1OCc1cccc(N2Cc3ncoc3C2)c1,0.7001706613169267,-0.8613534462633017,COc1ccc(CC(=O)O)cc1OCc1cccc(N2Cc3ncoc3C2)c1,0.672,2.657,0.238,0.1726307269461747,,,10.0,6,3.409500000000002,85.03000000000002,380.4000000000002,1,7,12.640043550948826,13.03832377332047,11.099761170057828,12.216754530350862,11.865581297297972,9.677722615770517,0.1726307269461747,0.00024561196698575743,0.000787263040062209
17,ID18,COc1ccc(CC(=O)O)cc1OCc1cccc(N2Cc3cnoc3C2)c1,0.7001706613169267,-0.8613534462633017,COc1ccc(CC(=O)O)cc1OCc1cccc(N2Cc3cnoc3C2)c1,0.672,2.588,0.238,0.1726307269461747,,,10.0,6,3.409500000000002,85.03000000000002,380.4000000000002,1,7,12.640043550948826,13.03832377332047,11.099761170057828,12.216754530350862,11.865581297297972,9.677722615770517,0.1726307269461747,0.00024561196698575743,0.000787263040062209
18,ID19,COc1ccc(CC(=O)O)cc1OCc1cc2n(n1)C(c1ccccc1)CC2,-0.5629490898247144,-1.062591087165497,COc1ccc(CC(=O)O)cc1OCc1cc2n(n1)C(c1ccccc1)CC2,0.68,2.943,0.273,0.16749108729376366,,,10.0,5,3.6334000000000026,73.58000000000001,378.4280000000001,1,7,11.037666839454555,13.326128312780327,9.658004183794727,12.061274766300546,11.865581297297972,9.677722615770517,0.16749108729376366,0.0001587742053955004,0.001198089905971389
19,ID20,COc1ccc(CC(=O)O)cc1OCc1cc2n(n1)CCC2c1ccccc1,-0.5629490898247144,-1.062591087165497,COc1ccc(CC(=O)O)cc1OCc1cc2n(n1)CCC2c1ccccc1,0.68,2.948,0.273,0.16749108729376366,,,10.0,5,3.6334000000000026,73.58000000000001,378.4280000000001,1,7,11.037666839454555,13.326128312780327,9.658004183794727,12.061274766300546,11.865581297297972,9.677722615770517,0.16749108729376366,0.0001587742053955004,0.001198089905971389
20,ID21,COC1Cc2cc(CC(=O)O)nn2C1OCc1cccc(-c2ccccc2)c1,-0.47505072942801,-1.131997757816551,COC1Cc2cc(CC(=O)O)nn2C1OCc1cccc(-c2ccccc2)c1,0.682,3.46,0.273,0.16621562534352105,,,10.0,5,3.463700000000002,73.58,378.42800000000005,1,7,11.037666839454555,13.108629127324862,9.658004183794725,12.06127476630054,11.865581297297972,9.677722615770517,0.16621562534352105,0.00011306330696142335,0.0013597159902259796
21,ID22,COC1CN(CC2=NC(=O)NC2=O)CC1OCc1cccc(-c2ccccc2)c1,0.6572946416652384,-1.0217918446279357,COC1CN(CC2=NC(=O)NC2=O)CC1OCc1cccc(-c2ccccc2)c1,0.781,3.472,0.318,0.10734896612269966,,,10.0,5,2.260200000000001,80.23,393.44300000000004,1,7,11.037666839454555,11.441446978308882,10.516296036660682,13.197304074754951,11.865581297297972,9.677722615770517,0.10734896612269966,0.00021645214258124876,0.0011078524838364075
22,ID23,COC1CN(CC2=NC(=O)NC2=O)C(=O)C1OCc1cccc(-c2ccccc2)c1,1.856030142818895,-0.7287552130527626,COC1CN(CC2=NC(=O)NC2=O)C(=O)C1OCc1cccc(-c2ccccc2)c1,0.755,3.635,0.273,0.12205304837081175,,,10.0,5,1.7868000000000006,97.3,407.4260000000001,1,7,11.037666839454555,10.716449801271745,12.473807672162653,14.166503830592374,11.865581297297972,9.677722615770517,0.12205304837081175,0.001725884607724886,0.0005635343851265179
23,ID24,COC1CCN(CC2=NC(=O)NC2=O)C(=O)C1OCc1cccc(-c2ccccc2)c1,1.8555707036083207,0.036063788537709286,COC1CCN(CC2=NC(=O)NC2=O)C(=O)C1OCc1cccc(-c2ccccc2)c1,0.739,3.601,0.304,0.13135556160517428,,,10.0,5,2.1769000000000007,97.3,421.45300000000015,1,7,11.037666839454555,11.317009939154207,12.473807672162653,15.06595930080489,11.865581297297972,9.677722615770517,0.13135556160517428,0.0017250302671601625,1.380065716602417e-06
24,ID25,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(-c2ccc(Cl)cc2)c1,-0.9964969249549243,1.0865854787190494,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(-c2ccc(Cl)cc2)c1,0.717,3.362,0.333,0.1444808443321999,,,10.0,4,4.124400000000002,76.07000000000001,403.8620000000001,1,8,9.187858681527455,13.9340945844498,9.986611069744132,13.92680791292999,11.865581297297972,11.865581297297972,0.1444808443321999,0.0004975006254497712,0.0012528090014432604
25,ID26,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(-c2ccc(Cl)cc2)c1,-0.9964969249549243,1.0865854787190494,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(-c2ccc(Cl)cc2)c1,0.717,3.373,0.333,0.1444808443321999,,,10.0,4,4.124400000000002,76.07000000000001,403.8620000000001,1,8,9.187858681527455,13.9340945844498,9.986611069744132,13.92680791292999,11.865581297297972,11.865581297297972,0.1444808443321999,0.0004975006254497712,0.0012528090014432604
26,ID27,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(-c2ccc(F)cc2)c1,-0.9666020099730754,0.16620015910179126,CON1C(=O)C(CCC(=O)O)CC1OCc1cccc(-c2ccc(F)cc2)c1,0.749,3.367,0.333,0.12551818230053352,,,10.0,4,3.610100000000002,76.07000000000001,387.40700000000004,1,8,9.187858681527455,13.29649788310125,9.986611069744132,12.75346530519916,11.865581297297972,11.865581297297972,0.12551818230053352,0.00046809833148001554,2.931027829506879e-05
27,ID28,CON1C(=O)C(c2cc(=O)o[nH]2)CC1OCc1cccc(-c2ccccc2)c1,0.2988016449841492,-2.4444402120857136,CON1C(=O)C(c2cc(=O)o[nH]2)CC1OCc1cccc(-c2ccccc2)c1,0.71,3.83,0.238,0.14874165128092473,,,10.0,5,3.0551000000000013,84.77,380.40000000000003,1,6,11.037666839454555,12.568174771431432,11.068873122115754,12.21675453035085,11.865581297297972,7.0,0.14874165128092473,4.473090381563368e-05,0.006340389096937256
28,ID29,CON1C(=O)C(c2cc(=O)[nH]o2)CC1OCc1cccc(-c2ccccc2)c1,0.2988016449841492,-2.4444402120857136,CON1C(=O)C(c2cc(=O)[nH]o2)CC1OCc1cccc(-c2ccccc2)c1,0.71,3.699,0.238,0.14874165128092473,,,10.0,5,3.0551000000000013,84.77,380.40000000000003,1,6,11.037666839454555,12.568174771431432,11.068873122115754,12.21675453035085,11.865581297297972,7.0,0.14874165128092473,4.473090381563368e-05,0.006340389096937256
29,ID30,COc1cc(C2CC(=O)NO2)ccc1OCc1cccc(-c2ccccc2)c1,-2.3343950098772126,-2.1899692696577833,COc1cc(C2CC(=O)NO2)ccc1OCc1cccc(-c2ccccc2)c1,0.692,2.751,0.174,0.15989390554324223,,,10.0,4,4.433800000000003,56.790000000000006,375.42400000000004,1,6,9.187858681527455,14.301960435767075,7.170756490411135,11.820487602194667,11.865581297297972,7.0,0.15989390554324223,0.002730174447763146,0.005089007759378008
30,ID31,CON1C(=O)C(CCOC(=O)O)CC1OCc1cccc(-c2ccccc2)c1,-0.01613571571801094,0.33623341239225124,CON1C(=O)C(CCOC(=O)O)CC1OCc1cccc(-c2ccccc2)c1,0.698,3.471,0.333,0.15614457737683893,,,10.0,5,3.690900000000002,85.3,385.41600000000005,1,8,11.037666839454555,13.398939075748256,11.131753289722642,12.603387500835781,11.865581297297972,11.865581297297972,0.15614457737683893,1.3044221743204482e-07,0.00011996064938182331
31,ID32,COC1C(OCc2cccc(-c3ccccc3)c2)CCC2(CCC(=O)O)CC12,-3.253324272532578,0.2555434616950126,COC1C(OCc2cccc(-c3ccccc3)c2)CCC2(CCC(=O)O)CC12,0.706,3.671,0.458,0.15119529894819628,,,10.0,3,4.918700000000004,55.760000000000005,380.48400000000026,1,8,7.0,14.856719275057532,7.0,12.223332876792448,11.865581297297972,11.865581297297972,0.15119529894819628,0.00530269211859793,6.929256196315288e-05
32,ID33,CON1C(=O)C(CCC(=O)O)CC1OCc1cc(-c2ccccc2)c(=O)n(C)c1,2.1645884820462435,0.5606643487698747,CON1C(=O)C(CCC(=O)O)CC1OCc1cc(-c2ccccc2)c(=O)n(C)c1,0.729,3.684,0.381,0.1372724716820254,,,10.0,6,2.1696999999999997,98.07000000000002,400.4310000000001,1,8,12.640043550948826,11.306193443266748,12.555006628669144,13.691443705837838,11.865581297297972,11.865581297297972,0.1372724716820254,0.002347428601125246,0.0003335515431178315
33,ID34,CON1C(=O)C(CCC(=O)O)CC1OCc1ccc(=O)n(-c2ccccc2)c1,2.074248966763345,-0.13245760293769052,CON1C(=O)C(CCC(=O)O)CC1OCc1ccc(=O)n(-c2ccccc2)c1,0.745,3.635,0.35,0.12784372725170717,,,10.0,6,1.9548999999999992,98.07000000000002,386.40400000000005,1,8,12.640043550948826,10.97893367356792,12.555006628669144,12.67809567796451,11.865581297297972,11.865581297297972,0.12784372725170717,0.0021555766484180837,1.8617049542432878e-05
34,ID35,CON1C(=O)C(CCC(=O)O)CC1OCC1CCN(c2ccccc2)C1=O,1.396436218393455,-0.9600790500095397,CON1C(=O)C(CCC(=O)O)CC1OCC1CCN(c2ccccc2)C1=O,0.741,3.974,0.526,0.13018179202067184,,,10.0,5,1.6568999999999996,96.38,376.40900000000005,1,8,11.037666839454555,10.509607152717058,12.376064767892597,11.899974391214952,11.865581297297972,11.865581297297972,0.13018179202067184,0.0009769760421793113,0.0009780725211607653
35,ID36,CON1C(=O)C(CCC(=O)O)CC1OCC1CCCN(c2ccccc2)C1=O,1.3959767791828805,-0.19526004841906774,CON1C(=O)C(CCC(=O)O)CC1OCC1CCCN(c2ccccc2)C1=O,0.73,3.93,0.55,0.1366771398795441,,,10.0,5,2.0469999999999997,96.38,390.4360000000001,1,8,11.037666839454555,11.120347512857695,12.376064767892597,12.978245313765505,11.865581297297972,11.865581297297972,0.1366771398795441,0.0009763332813340583,4.045608535820974e-05
36,ID37,CON1C(=O)C(CCC(=O)O)CC1OCC1CN(C(=O)c2ccccc2)C1,1.541932090140271,-1.074966108264577,CON1C(=O)C(CCC(=O)O)CC1OCC1CN(C(=O)c2ccccc2)C1,0.736,3.587,0.526,0.13312218566250114,,,10.0,5,1.376,96.38,376.4090000000001,1,8,11.037666839454555,10.049746901850938,12.376064767892597,11.899974391214958,11.865581297297972,11.865581297297972,0.13312218566250114,0.0011911657545432268,0.0012261585067656832
37,ID38,CON1C(=O)C(CCC(=O)O)CC1OCC1Cc2c(-c3ccccc3)cnn2C1,1.8780568513892455,0.6163552891160786,CON1C(=O)C(CCC(=O)O)CC1OCC1Cc2c(-c3ccccc3)cnn2C1,0.732,4.247,0.476,0.13548891894160814,,,10.0,6,2.3398000000000003,93.89000000000001,399.44700000000006,1,8,12.640043550948826,11.559163123466263,12.10745721174478,13.623081307747194,11.865581297297972,11.865581297297972,0.13548891894160814,0.0017670920579542745,0.0004031060588964467
38,ID39,CON1C(=O)C(CCC(=O)O)CC1OCC1COC(c2ccccc2)N1,2.0712907569609516,-0.48786675681498026,CON1C(=O)C(CCC(=O)O)CC1OCC1COC(c2ccccc2)N1,0.717,4.43,0.556,0.1444808443321999,,,10.0,6,1.2909999999999993,97.33000000000001,364.398,2,8,12.640043550948826,9.907047962316721,12.476981575641595,10.892815458495416,15.317766166719343,11.865581297297972,0.1444808443321999,0.002149432640620731,0.00025255706638202324
39,ID40,CON1C(=O)C(CCC(=O)O)CC1OCC1CCOC(c2ccccc2)N1,2.0708313177503763,0.2769522447754892,CON1C(=O)C(CCC(=O)O)CC1OCC1CCOC(c2ccccc2)N1,0.71,4.423,0.579,0.14874165128092473,,,10.0,6,1.6810999999999992,97.33000000000001,378.425,2,8,12.640043550948826,10.548412558351854,12.476981575641595,12.061036693893453,15.317766166719343,11.865581297297972,0.14874165128092473,0.002148479202183008,8.13892133192523e-05
40,ID41,CON1C(=O)C(CCC(=O)O)CC1OCC1CCCOC(c2ccccc2)N1,2.0703718785398015,1.0417712463659614,CON1C(=O)C(CCC(=O)O)CC1OCC1CCCOC(c2ccccc2)N1,0.699,4.341,0.6,0.15552282425431863,,,10.0,6,2.0711999999999993,97.33000000000001,392.45200000000006,2,8,12.640043550948826,11.157230289302081,12.476981575641595,13.125550977610903,15.317766166719343,11.865581297297972,0.15552282425431863,0.0021475259752537805,0.0011516003930974422
41,ID42,CON1C(=O)C(CCC(=O)O)CC1OCC1CC(c2ccccc2)OCN1,2.070831317750377,0.27695224477549174,CON1C(=O)C(CCC(=O)O)CC1OCC1CC(c2ccccc2)OCN1,0.71,4.482,0.579,0.14874165128092473,,,10.0,6,1.6810999999999994,97.33000000000001,378.42500000000007,2,8,12.640043550948826,10.548412558351856,12.476981575641595,12.061036693893456,15.317766166719343,11.865581297297972,0.14874165128092473,0.00214847920218301,8.13892133192538e-05
42,ID43,CON1C(=O)C(CCC(=O)O)CC1OCC1NCCCC(c2ccccc2)O1,2.0703718785398033,1.041771246365966,CON1C(=O)C(CCC(=O)O)CC1OCC1NCCCC(c2ccccc2)O1,0.699,4.347,0.6,0.15552282425431863,,,10.0,6,2.0711999999999993,97.33000000000001,392.45200000000017,2,8,12.640043550948826,11.157230289302081,12.476981575641595,13.12555097761091,15.317766166719343,11.865581297297972,0.15552282425431863,0.0021475259752537844,0.0011516003930974526
43,ID44,CON1C(=O)C(CCC(=O)O)CC1OCC1NCCC(c2ccccc2)O1,2.070831317750377,0.2769522447754944,CON1C(=O)C(CCC(=O)O)CC1OCC1NCCC(c2ccccc2)O1,0.71,4.406,0.579,0.14874165128092473,,,10.0,6,1.6810999999999998,97.33000000000001,378.4250000000001,2,8,12.640043550948826,10.548412558351856,12.476981575641595,12.06103669389346,15.317766166719343,11.865581297297972,0.14874165128092473,0.00214847920218301,8.138921331925537e-05
